id,nome
100,Leite recebido em pó
101,Leite recebido concentrado
104,Destino do leite total
151,Leite cru ou resfriado recebido pela indústria por origem do leite recebido
152,Leite pasteurizado por destino do leite pasteurizado
153,Leite resfriado ou não destinado à indústria por destino do leite resfriado ou não
