id,nome
1618,"Área plantada, área colhida e produção, por ano da safra e produto das lavouras"
188,"Rendimento médio, por ano da safra e produto das lavouras"
6588,"Série histórica da estimativa anual da área plantada, área colhida, produção e rendimento médio dos produtos das lavouras"
7832,"Área plantada, área colhida, produção e rendimento médio, por ano da safra e produto das lavouras"
7878,"Série histórica da estimativa anual da área plantada, área colhida, produção e rendimento médio dos produtos das lavouras (Prognóstico da safra)"
