id,nome
90,"IRSM - Percentual no mês, para o índice geral, grupos, subgrupos, itens e subitens de produtos e serviços (série encerrada)"
91,"IRSM - Peso no mês, para o índice geral, grupos, subgrupos, itens e subitens de produtos e serviços (série encerrada)"
