id,nome
2062,"Preços medianos, por materiais e serviços (série encerrada em setembro de 2013)"
2296,"Custo médio m² em moeda corrente e variações percentuais no mês, no ano e em doze meses"
30,Custo médio m² em moeda corrente (série encerrada em abril de 2004)
32,"Custo médio m² em variação percentual, por tipo de índice (série encerrada em abril de 2004)"
33,"Custo de projeto m², por padrão de acabamento e tipo de projeto (série encerada em dezembro de 1998)"
34,"Preços medianos, por materiais e serviços (série encerrada em dezembro de 2002)"
35,"Salários medianos, por categorias profissionais (série encerrada em setembro de 2013)"
647,"Custo de projeto m², por tipo de projeto e padrão de acabamento"
6586,"Custo médio m² em moeda corrente e variações percentuais no mês, no ano e em doze meses, sem desoneração da folha de pagamento"
